"RNA-seq counts from 3' sequencing, normalized to 10M reads",,,,,,,,,,,,,,,,,
UNIQUD,NAME,LT-HSC,HSC,MPP,CLP,CMP,GMP,MF,Granulocyte,Mono,B,CD4,CD8,NK,MEP,EryA,EryB
NM_010405,Hba-x,0,0,0,0,0,0,0.928,0,0,0,0,0,0,0,13.0582,5.687
NM_145960,Mtrf1,96.471,48.4524,19.5537,30.2956,37.0171,36.6449,8.8156,2.6606,10.7531,44.6227,10.5902,6.6532,8.528,41.0101,2.5114,1.896
NM_145436,Cdc27,318.355,275.0408,98.1635,162.041,204.2815,153.179,35.9107,41.3765,35.622,401.5789,181.3407,177.943,225.9911,340.0856,225.0114,71.083
NM_001077591,Tsks,0,0,6.0364,0,0.3491,0,0.0929,0.0782,0,0,0,0,0,0,0.5025,0.948
NM_001008426,Gm5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_177625,Ttc5,28.941,34.2024,17.9837,16.2793,20.9506,7.6951,7.2369,4.4826,12.0977,36.2546,21.1791,12.4721,63.9608,16.8808,2.009,6.634
NM_053225,Vmn1r50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_027895,Ulk3,38.588,27.0763,15.3562,19.3083,28.6379,15.0239,8.6283,14.0039,18.3714,122.7023,63.5378,65.6965,149.2372,38.592,10.5471,2.843
NM_001277322,Ilf3,839.298,454.5996,264.8147,339.3007,364.5648,318.0906,92.5273,45.7778,52.4208,379.276,205.1653,207.0451,264.3505,515.3708,100.9519,44.546
NM_146580,Olfr1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_009161,Sgca,0,21.3755,1.3122,2.2727,1.0481,0,0,0,0,0,2.6478,0,0,0,0,0
NM_207022,Tas2r118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_018743,Agpat6,665.651,289.29,205.7552,300.7074,278.3148,313.3219,112.3741,69.0856,97.6727,320.6927,173.4039,202.0628,345.3811,500.9371,85.8916,25.59
NM_178936,Tmem56,86.824,32.7777,4.5933,31.063,6.9845,4.7645,4.9184,1.9397,4.9283,2.7881,0,1.6633,4.2632,795.1286,124.5556,36.963
NM_008635,Map7,578.827,621.3365,196.4492,252.1771,257.3514,190.9332,31.3679,29.0117,22.8511,189.6478,115.1611,113.9181,63.9554,489.6502,17.0778,6.634
NM_147093,Olfr558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_178185,Hist1h2ap,0,0,0,0,0,0,0.0928,0,0,0,0,0,0,0,0,0
NM_001099288,Arhgap44,0,8.5502,3.6736,0,1.0481,0,0,0.0391,0,0,0,1.6636,0,0,0,0
NM_054042,Cd248,0,48.4533,0.2624,0.7579,0,0,0.6497,0,0,0,0,0,0,41.0114,0.5025,0
NM_019866,Spib,279.766,45.602,14.0389,60.2231,2.0947,2.9317,9.8366,131.4913,33.6081,2975.5696,14.5614,16.6284,8.5262,13.6709,109.4884,52.128
NM_009741,Bcl2,1051.535,589.9847,671.6051,753.0415,1330.7897,684.921,76.0028,82.8113,82.8917,1531.0328,1381.9278,1411.8723,2298.2446,205.0597,37.1675,18.956
NM_010079,Dsg1a,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_029550,Mir136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_183216,Scd4,0,1.4252,2.2304,0,0,0.7326,0.0929,0.489,0,13.9455,0,1.663,8.5262,0.8035,0,0
NM_009514,Vpreb3,7997.453,88.355,9.9717,978.8988,3.8418,2.565,2.2262,11.2849,3.137,1140.5545,6.6186,2.4936,4.2648,12.8582,20.5911,30.329
NM_001159901,Hopx,144.707,17.101,10.4995,40.899,11.5256,31.1471,71.7385,48.9944,169.1352,142.2371,170.7303,359.2439,716.3376,36.9824,6.5301,5.687
NR_033145,Dand5,38.588,58.4286,21.7848,40.1464,16.065,33.3481,11.6924,7.182,11.6499,111.5518,59.5666,68.1811,63.9538,65.1315,128.5785,83.404
NM_028057,Cyb5r1,67.53,109.7337,54.2019,60.2158,85.9061,91.6114,98.6351,57.0595,82.445,55.7741,55.5908,41.5726,221.719,147.9275,79.8614,32.224
NR_102310,D630024D03Rik,0,0,0,0,0,0,0.0928,0,0.4479,0,0,0,0,0,3.013,10.426
NM_173019,Pfkfb4,135.06,141.082,63.2477,45.8178,39.8119,41.4078,138.4655,298.8449,316.5477,231.4684,25.1509,19.1238,260.1203,112.5538,29.6345,14.217
NM_024465,Abhd12,376.237,112.5797,108.1361,216.2725,140.7271,131.9258,355.433,146.0498,355.0915,292.8211,194.5707,146.3453,451.9905,143.9246,66.7968,36.016
NM_028066,F11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_153586,Rbm41,38.588,62.7032,12.467,22.3366,37.7127,26.3845,5.5673,9.5902,13.4424,131.0818,46.3292,44.0684,127.9268,38.5931,9.5415,4.739
NM_001163276,Med16,569.179,396.1745,185.9508,225.7149,183.681,210.3558,80.8292,43.4026,67.2076,231.4604,67.5065,98.1148,247.2911,374.6812,80.8596,53.076
NM_001127188,Zfp534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007963,Mecom,173.648,159.6112,10.366,2.2712,4.5389,5.4972,0.8355,0,0.896,0,0,0.8318,0,0.8048,0,0
NM_148946,Slc8a2,0,0,0,0,0,0,0.8353,8.2941,0,0,1.3239,0.8318,0,0,1.5071,0.948
NM_016970,Klrg1,38.588,0,3.5431,4.1655,0.6986,1.0993,1.8558,3.0514,0.2239,2.7881,38.3786,64.8703,1773.7236,0.8035,1.0046,0
NM_001287179,Kif14,318.355,61.278,28.2117,84.8434,48.8889,24.9208,24.3145,8.0069,10.5282,0,0,3.3263,0,108.5242,427.9031,127.95
NM_007560,Bmpr1b,0,48.4518,12.4645,0.3789,0.6986,0.3665,0.2784,0.0588,0.4482,0,0,1.6636,4.2648,0.8035,2.009,0
NM_019811,Acss2,212.236,152.4828,14.83,25.3714,33.5235,17.5875,24.5901,12.6305,15.0109,52.9896,154.8771,191.2434,490.3535,246.0042,33.1458,32.224
NM_030258,Gpr146,183.295,123.9829,52.3624,81.0414,62.8532,48.7392,89.9083,45.8607,73.9298,111.5554,165.4669,153.8218,89.543,214.6789,581.5997,395.223
NM_001252560,Mllt10,1032.241,731.0649,213.6511,362.3665,400.883,366.0922,88.9962,110.2317,116.2773,786.4545,600.9357,362.5494,601.1965,732.4747,302.8421,160.174
NM_031201,Tsta3,713.886,498.7771,195.4347,251.455,219.2966,285.108,78.7888,40.3966,70.7955,295.6163,186.6447,187.9261,409.3401,483.2002,45.2036,18.008
NM_019973,Son,3019.545,2047.8436,715.7394,899.6292,1249.0432,1245.9912,400.3113,402.1656,710.6328,3363.3247,1728.6822,1349.5407,3526.1992,2271.3609,867.3758,453.037
NM_001168655,Socs2,549.885,200.9395,27.9479,200.2807,4.541,1.0993,23.0091,56.5342,0.6722,0,29.1151,11.6422,29.8488,15.2738,1.0046,0
NM_001003972,Senp7,48.236,65.5534,12.2056,26.1237,16.0645,17.59,7.7938,17.1923,11.4257,211.9498,99.2772,75.6665,106.6095,64.3121,74.8361,61.606
NM_133903,Spon2,19.294,21.3755,0.7872,19.3235,1.3968,0.7328,2.7841,0.1174,0.448,0,0,3.326,4.2648,245.2492,0.5025,0
NM_001161411,Trappc12,67.53,99.7548,11.285,13.6293,39.109,23.82,4.6393,15.8063,10.0812,66.9223,48.9759,68.1833,115.1286,87.6273,23.6036,11.373
NM_001284273,Tmem201,57.883,99.7556,42.2663,47.7123,41.5529,48.7402,7.054,1.8975,1.5683,19.5208,6.6178,14.9658,34.1136,71.5607,8.5382,3.791
NM_001039578,Evi5l,57.883,66.9775,15.0882,15.5284,15.0172,10.2602,3.0625,9.0413,6.2729,39.0429,15.8844,9.9758,38.3768,20.9009,18.5838,7.582
NM_024289,Osbpl5,77.177,15.6763,41.7241,77.2473,28.9863,31.8836,5.5689,6.3384,3.1359,195.1975,50.2975,102.2787,443.4485,7.2341,5.0227,0
NM_173734,Tmem87a,67.53,106.8817,25.4658,34.4561,45.3952,35.5455,7.3309,11.4865,20.3873,119.9244,80.7445,103.9334,221.7086,77.9673,11.0482,5.687
NM_009384,Tiam1,318.355,153.9082,57.095,98.4555,133.0494,174.0743,41.0253,29.3546,95.4349,0,35.7331,9.1474,46.898,69.1554,17.5783,10.426
NM_001286545,Ccpg1,636.709,119.7064,98.0203,122.3287,103.0184,104.8059,199.9593,405.6282,230.0637,178.4789,176.0424,193.7479,328.3147,97.2915,92.9178,106.151
NM_001253377,Kcnma1,0,31.3519,12.0712,1.5152,1.3968,0.7331,0.9281,0.509,1.3438,0,0,2.4948,0,1.607,5.0236,5.687
NR_045614,4930413G21Rik,0,0,1.4437,4.9246,2.0956,1.4656,0.928,0.3327,0.2239,0,0,1.6627,0,3.2153,0,0
NR_033541,Gm10389,0,14.2505,0.5248,0,0,0,0,0.1565,0,0,3.9702,0,0,0,0,0
NM_016681,Chek2,260.472,280.7403,84.1192,108.2937,167.6187,120.1971,51.9707,13.9905,33.3786,133.8597,11.9126,29.1031,63.959,493.644,449.5015,154.488
NM_134095,Desi1,713.886,235.1376,140.1646,293.838,146.6613,171.8714,71.55,32.0391,39.8771,195.2067,124.4283,148.0089,285.6609,506.5521,164.231,48.337
NM_001166837,Vmn1r114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001081412,Bcr,926.122,302.1156,260.8792,449.8184,227.3309,215.8452,45.2913,28.9432,50.8539,234.2717,100.5978,88.977,153.4968,70.7529,10.5466,3.791
NR_040659,Gm5860,0,2.8501,0.3936,0,1.3973,0,0,0.0391,0,0,0,0,0,0,0,0
NM_001284398,41886,57.883,11.4008,11.9399,28.4103,3.8426,2.5653,2.9701,4.3236,0.8962,0,2.6475,9.9783,247.3082,205.8395,3.516,1.896
NM_026557,Rchy1,385.884,163.8854,72.6968,142.0003,112.0993,81.7212,60.9658,76.2738,84.9049,418.3174,226.347,212.0409,443.4589,224.3259,126.0583,47.389
NM_001128510,Gm9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001167680,Rhbdf2,250.825,45.6031,31.0999,70.0728,44.0006,47.6393,75.6192,104.0624,60.71,527.1297,62.2123,50.72,72.487,43.431,55.7497,18.956
NM_183256,Cox14,1283.065,464.5796,316.2439,455.2135,328.2415,344.1133,274.9453,114.7992,223.5663,390.4426,201.1937,266.0709,319.7971,658.509,298.3532,100.464
NR_045199,Mira,202.589,220.8893,125.3226,136.6791,115.2289,65.9622,7.0537,5.7315,2.9121,2.7881,21.18,4.9884,4.2648,24.1214,1.5071,0.948
NM_001033668,Dnah1,77.177,34.2026,8.5289,15.5312,2.4443,4.7639,0.6499,0.7444,1.1198,13.9434,0,0,0,12.0547,2.0095,0
NM_001014996,Cenpj,38.588,55.579,28.7414,44.2908,58.316,47.6401,11.9725,8.733,12.5463,89.2477,71.4804,62.3649,42.6382,55.4688,44.697,20.851
NM_011432,Snrpc,106.118,55.5783,36.75,34.0842,51.3272,40.6777,16.2411,10.5718,17.4743,55.7801,27.7975,15.798,25.5856,102.9278,59.7711,24.642
NM_001085548,Krtap4-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_019984,Tgm1,9.647,11.4002,1.7062,0.7579,0.6983,2.5654,10.9463,3.5223,1.344,0,0,0,4.2648,0.8048,2.5114,0
NM_199148,BC051665,0,0,0,0,0,0,0,0,0,0,0,0.8318,0,0,0,0
NM_001164614,Ccdc159,19.294,8.5508,0.6561,7.5789,2.7934,2.199,0.1856,0.6273,0,0,0,0,0,0,0,0
NM_001286452,Daam1,57.883,109.7311,28.4799,48.8648,43.6528,67.0632,22.4556,19.0603,19.9371,0,42.3569,20.7848,8.5298,381.1546,257.6547,111.838
NM_026003,Smarca2,289.413,589.9846,138.1866,108.2761,156.7836,117.2651,61.4282,66.1497,91.6284,298.4113,326.9469,276.0727,451.9679,124.6058,11.0493,9.478
NM_001024927,Pitpnm3,0,8.5502,1.3123,0,0,0,0,0.0391,0,0,0,0,0,0,0,0
NM_011680,Usf2,1476.008,611.3596,591.5433,643.8301,515.0484,462.4731,388.5326,314.7008,383.2817,730.648,436.8167,514.714,993.491,944.7302,1284.3323,399.962
NM_010923,Nnat,0,1.4252,0,0,0,0,0,0,0.2241,0,2.6475,0.8318,0,0,0,0
NM_009653,Alas2,2990.604,8.5504,1.9684,88.646,4.8893,1.0996,639.271,66.5017,184.5479,0,0,4.9871,0,43.41,27417.805,53739.909
NR_106050,Mir7082,0,0,0.5248,0,0,0,0,0,0,0,0,0,0,0,0.5025,0
NM_011961,Plod2,77.177,108.3072,11.9447,15.1431,11.8722,5.1309,1.021,0.626,0.224,0,6.618,4.1584,51.168,13.6655,0,0
NM_008409,Itm2a,48.236,19.9514,6.1669,5.3,6.9845,4.3973,2.5048,1.5258,2.0163,16.7315,150.9108,62.369,76.75,2.4118,0.5019,0.948
NM_013917,Pttg1,356.943,92.6312,46.717,85.5932,63.5551,87.2167,104.0073,54.9076,51.9731,139.4362,142.9548,154.661,234.5017,201.8053,369.672,899.44
NM_001271001,Gfra4,9.647,15.6761,4.9857,11.3626,0.3491,0,10.4827,1.2324,0.2239,0,0,0,0,2.4131,3.5157,1.896
NR_040372,Gm14169,0,5.7001,0,0,0,0,0,0,0,0,0,0,0,0,1.5071,0
NM_001160345,Svip,86.824,41.327,60.2558,50.3751,114.5394,243.3311,55.5042,31.3939,42.1121,11.1562,0,0,0,236.4004,387.2514,94.778
NM_133851,Nusap1,636.709,155.3333,92.3758,154.897,132.0011,39.2121,81.2939,23.2958,42.1145,8.3681,7.942,16.6307,8.5298,252.4987,1539.8747,743.057
NM_027603,4921511H03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_175514,Fam171b,0,1.4252,0.9185,0.7571,0,0,0.0928,0.0391,0.6718,0,1.3234,0,0,0.8035,1.5071,0
NM_008995,Pex5,86.824,59.8529,29.7893,55.6669,55.8735,39.2109,14.5703,6.7575,19.0426,41.831,25.1495,40.7445,85.2782,147.1335,4.5195,0
NM_001166382,Rad52,144.707,76.9551,38.0566,60.9664,67.048,48.7403,21.3419,17.3919,20.8342,156.17,74.1279,89.8051,162.0266,182.5045,29.634,19.903
NM_007624,Cbx3,202.589,142.5071,55.9089,76.4931,59.0177,47.273,16.7058,7.0831,13.2168,47.4141,64.8621,36.5817,72.4907,95.6727,143.6515,23.694
NM_181058,Zbtb20,1032.241,862.172,130.7054,184.011,185.0796,80.2561,63.6515,135.8312,74.6043,1266.1723,615.5168,502.2044,1407.0771,138.2911,59.2637,16.112
NM_023395,Wfdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001163564,Naf1,96.471,76.9547,34.5166,60.5957,71.9346,76.2266,14.9399,6.3972,10.7532,44.6215,7.9413,17.4627,21.3192,173.661,5.022,0
NM_133809,Kmo,67.53,2.8503,26.1165,92.3658,39.8045,33.3473,10.2993,70.5596,103.2864,909.1488,15.8836,4.1574,17.056,4.8236,17.5799,5.687
NM_001177785,Cd44,299.06,376.2219,259.996,511.0973,512.9653,476.408,314.0615,412.0113,420.7403,317.9323,279.2591,166.3244,1159.7965,857.8181,31.6409,17.06
NM_134231,Vmn1r185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_009096,Rps6,463.061,119.7071,84.1149,79.8914,125.0123,120.1992,25.3335,13.2072,20.612,105.9744,62.2127,76.5002,59.6924,142.3058,33.6488,12.321
NM_001032298,Bglap2,0,0,0,0,0,0,0.1856,0,0,0,0,0,0,0,0,0
NM_175201,Rnf38,231.531,135.382,83.9889,171.1444,170.7642,149.1518,57.8135,53.3934,87.5958,225.8828,227.6762,185.425,277.1536,256.4585,215.4564,108.994
NM_199021,Dpp10,0,19.9515,10.89,0,1.0478,0.7331,0.8349,34.7607,2.0161,8.3681,0,1.6624,0,1.6097,2.5116,0
NM_020604,Jph1,0,1.4252,4.5925,1.5141,1.3972,1.0996,0.4641,0.978,0.448,0,1.3234,0.8318,4.2632,0.8048,1.5065,0
NM_029075,Stx11,57.883,38.4763,10.6321,5.682,18.5045,28.2173,42.9611,86.2401,64.5198,50.1967,62.2039,15.8005,281.4099,130.2131,34.1513,9.478
NM_010419,Hes5,106.118,2.8503,11.284,30.2887,2.4444,0.7329,1.0212,1.7996,0.4479,80.8749,5.2948,3.327,0,0,3.0141,0.948
NR_106139,Mir129b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135172,C1qtnf7,0,2.8501,2.624,0,0,0.7331,0,0.4298,0,0,0,0.8318,0,0,0.5025,0
NM_011951,Mapk14,1668.95,1395.1536,434.0204,508.16,679.1895,643.8858,404.8543,393.0306,486.3628,532.6529,386.5172,393.3052,1257.8365,811.2744,352.065,130.793
NR_029656,Mirlet7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_028207,Dusp3,106.118,189.5357,14.8326,32.582,33.1754,29.6835,53.7244,24.0838,141.8042,100.4037,0,1.6627,119.3884,24.9222,7.032,3.791
NM_007547,Sirpa,221.884,249.3865,113.6622,196.9588,233.2609,275.2076,1106.8518,758.5861,916.5142,75.2975,7.9411,5.8202,835.7484,45.8243,66.3012,36.016
NM_010643,Klk1b24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007526,Barx1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001253719,Fstl5,19.294,38.4767,10.7589,2.6513,1.048,1.8321,1.2991,2.7212,1.3441,0,7.9411,2.4942,25.5804,4.0213,1.0046,5.687
NM_001011525,Olfr1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_104577,0610040F04Rik,0,7.1253,3.9369,0,1.0473,0,1.7629,3.8155,3.1363,5.5774,7.9404,2.4945,81.008,2.4118,1.004,0
NM_138656,Mvd,57.883,52.7276,22.847,19.6857,15.7138,32.6134,17.3525,17.8968,36.0718,36.2536,72.8043,57.3788,63.9522,29.7536,3.013,6.634
NR_029908,Mir215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_146653,Olfr435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001034037,1700024G13Rik,0,0,10.8908,0,1.3969,0,0,0,0,0,0,0.8318,0,0,0.5025,0
NM_001033539,Bex6,125.412,19.951,305.4769,275.9845,307.2864,266.0535,22.2726,27.5042,46.1518,8.3645,1.3234,1.663,12.793,12.862,0.5025,0
NM_001271759,Adra1a,0,9.9758,1.4432,0,0.6983,0.3665,0,0,0,0,0,0,0,0.8035,0,0
NR_073420,Surf1,434.12,192.3876,98.558,132.5371,133.7471,139.9859,70.5227,43.1846,87.1462,209.1558,116.4817,174.6222,251.5678,273.3708,66.8004,22.747
NM_025634,2310042E22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033578,Pcdhgb6,366.59,220.8874,52.3557,47.7168,51.3327,39.2113,9.8379,3.6979,8.2893,33.471,35.7378,39.0778,0,47.4458,16.0718,5.687
NR_036456,A730020M07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001110129,Ppih,9.647,34.2028,11.4191,14.0075,25.4912,21.9879,5.382,1.664,3.3602,22.3112,17.2086,15.7962,21.3226,50.6595,14.5636,4.739
NR_015515,6430562O15Rik,28.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_033218,Srebf2,877.887,658.389,219.4064,255.225,147.7068,102.9732,80.735,129.2196,93.1966,1043.0119,374.6018,255.2747,208.9244,258.0773,264.678,84.352
NM_009435,Tssk1,9.647,0,0,0,0,0,0.0927,0,0,0,0,0,0,0.8035,0.5019,0
NM_198657,Gm5148,9.647,19.9513,0.3936,0,0,0,0,0,0,0,1.3235,0,0,0,0,0
NM_001109973,Mdfi,212.236,205.213,61.4134,38.6233,53.7797,30.4169,6.4972,0.0782,2.4637,0,0,2.4942,0,4.0201,1.0046,1.896
NM_021334,Itgax,9.647,0,17.8439,41.641,16.41,6.9629,141.6671,207.9003,183.9382,22.3055,2.6478,48.2323,2664.9152,4.8261,6.5301,2.843
NM_153565,Pcsk9,0,1.4251,0.2624,0,3.8413,0.7331,0,0,0,0,0,0.8312,0,0.8048,0,0
NR_037958,1300002E11Rik,106.118,84.0813,13.5184,35.2199,9.7789,11.3594,12.6199,4.2061,6.9445,158.9545,79.4186,54.8788,162.0126,176.8869,57.7576,36.963
NM_001199284,Slc43a2,405.179,165.3099,189.0937,239.6764,222.0937,183.6006,269.2386,163.3708,290.565,554.948,254.1413,427.3867,409.3575,36.981,28.1291,20.851
NM_001002775,4932416K20Rik,0,0,0.3937,0,0,0,0,0,0.224,0,0,0,0,0,0,0
NM_001159968,Ralgps2,540.238,334.8932,57.0866,79.1529,107.2146,85.0187,21.6256,60.7461,26.2104,6090.985,410.3464,221.174,98.0572,95.6859,63.2838,43.598
NR_105846,Mir6418,0,0,0,0,0,0,0,0.0589,0,0,0,0,0,0,0,0
NM_001113238,Fcrl5,0,4.2752,4.1986,0.7571,0.349,1.099,11.1328,23.3959,10.5303,725.068,3.9707,1.6624,12.7946,0,26.1152,18.956
NM_001033170,Fam83e,0,28.5008,3.5426,0.7573,0.6985,1.8324,0.5568,0.6458,0.2239,0,0,5.8201,4.2632,19.3018,1.5071,0.948
NM_001159376,Dusp15,0,0,0.7872,2.2717,0,0,0,0,0,0,0,0,0,0,0,0
NM_134015,Fbxw11,569.179,403.2984,161.4292,185.9313,272.377,262.7564,108.1937,115.3924,114.0316,382.0698,217.0822,183.7675,405.0805,342.5459,82.8733,32.224
NM_147101,Olfr549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001286599,Clasp2,135.06,122.555,29.0111,12.8727,61.1069,56.801,9.7422,38.1062,16.8032,78.0842,92.6566,59.8689,72.4959,98.099,13.5591,4.739
NR_046077,Gm4265,0,12.8254,2.7552,0.3785,0,0,0.0928,0.1175,0,0,0,0,4.2648,0.8035,0,0
NM_016860,Actr1a,935.77,638.4337,214.0536,291.5835,303.1007,281.0722,172.5935,110.3365,184.1535,518.7167,235.6127,345.0787,861.2684,740.5328,447.5057,143.114
NM_176966,Fsd1l,0,35.6265,1.5747,1.8927,4.1903,6.9625,0.557,0.0782,0.224,0,0,0,29.8488,24.9273,6.5287,2.843
NR_045781,I730030J21Rik,48.236,88.3537,40.2845,46.1864,46.4446,46.1744,14.477,2.4071,1.12,55.772,45.0017,61.5303,63.9678,29.7536,1.5065,1.896
NM_172473,Hace1,96.471,55.5771,12.4678,23.0958,32.4744,21.9872,10.3915,10.709,11.8733,44.6156,58.2413,49.058,144.9672,114.964,337.5009,137.428
NM_010456,Hoxa9,607.768,473.1317,355.9965,286.5747,218.9501,140.3527,21.0696,0.4304,7.1685,11.1538,2.6478,4.9884,12.793,120.5949,1.5071,0.948
NM_001085374,Mcc,9.647,18.5257,19.9427,0,1.397,0.3665,5.566,10.2896,3.1369,0,0,0,0,3.214,1.5071,0.948
NR_030647,Mir683-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_144847,Nrbp2,9.647,2.8503,0.2624,0,0.6985,0.3662,0.1856,0.2152,1.12,2.7881,7.9404,3.327,0,8.044,4.5201,3.791
NM_001011527,Olfr503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_175342,Cphx1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_025363,1110001J03Rik,1476.008,1262.6201,280.8941,372.2833,418.3307,516.3619,123.0613,35.3834,76.8352,479.6332,153.5546,196.2375,272.8886,783.221,183.3232,70.136
NM_146300,Olfr827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_177395,Map3k9,28.941,2.8503,0.9184,4.1664,1.0485,1.8322,1.3919,5.4502,1.3441,13.9419,6.6186,0,4.2648,0,2.0095,0
NM_001033229,Cyp11b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_019580,Gde1,173.648,146.7837,90.0271,159.8129,125.7124,134.4873,70.3363,48.6231,49.2844,320.7055,92.6548,88.143,243.0487,390.7755,190.3495,66.344
NM_001168622,Znrf1,1562.832,967.633,699.9543,734.9026,967.2462,712.0366,162.879,130.0117,164.6557,239.8214,906.7285,705.9447,238.7802,621.4741,32.6475,10.426
NR_028425,D7Ertd143e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_020285,Tssc4,337.649,243.6886,139.7758,158.6883,161.3304,160.8758,59.0249,18.9136,28.6742,147.7995,72.8053,45.7325,102.3392,404.4346,152.6931,23.694
NM_010247,Xrcc6,1350.595,353.4204,406.6691,881.0505,335.5849,273.3816,54.9414,18.5287,36.0685,329.0596,161.4909,164.6357,217.4785,790.4104,169.2552,31.277
NM_022983,Lpar3,0,12.8254,4.9857,0,1.0473,0,1.0207,27.0925,1.1203,0,1.3234,0,0,0,0,0
NM_001085449,Ctnnd1,144.707,142.5071,22.9757,15.901,85.5532,101.1448,27.7392,15.2784,38.9837,11.1562,3.9705,0.8312,81.0184,141.5012,30.1344,6.634
NM_001101561,Gm6251,48.236,59.8531,17.9776,36.3607,30.0263,24.1892,12.0624,19.0543,9.4087,13.9467,15.8851,18.2933,25.5788,70.761,6.5307,0.948
NM_178214,Hist2h2be,67.53,5.7001,4.5926,24.9915,15.7128,11.3596,7.2371,2.9733,12.0975,41.8263,21.1785,18.2919,25.584,56.2839,47.2101,28.433
NR_045881,Gm10556,0,0,0,0,0,0,0,0,0.448,0,0,0,0,0,0,0
NM_198702,Lphn3,0,84.0804,11.285,0.3789,1.0475,1.4659,23.6582,92.8159,14.7872,2.7881,3.9713,3.3266,38.3802,2.4118,6.0282,0
NM_026013,Dram2,67.53,101.1807,20.9998,26.5024,46.7909,53.1399,66.8945,44.7009,119.1912,301.2077,197.2251,81.4849,315.5289,76.3774,14.0626,5.687
NR_049201,Mir344h-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001167905,Cyp2c44,0,0,1.1808,0,0,0,0,0.0782,0,0,0,0,0,0,0,0
NM_001284191,Artn,0,0,0,0,0,0,0.6492,0,0,0,0,0,0,0,76.8398,36.963
NM_001009574,Taar5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_016801,Stx1a,106.118,37.0531,18.6323,24.615,17.1117,8.4284,2.6907,1.4476,1.1202,58.5658,157.5218,197.9021,8.5262,5.6271,2.0084,2.843
NM_010438,Hk1,1350.595,1502.0397,308.1502,323.431,521.6994,413.3785,176.3327,105.1888,120.0742,253.7751,344.1526,314.3139,601.1931,2628.4399,1855.2758,798.976
NM_011548,Tcf3,2932.721,701.1373,368.3657,957.4928,479.7993,427.6644,136.4121,70.985,88.0394,1023.4227,210.4676,314.3169,456.2295,2125.174,836.7473,269.169
NM_016737,Stip1,1582.126,1201.3436,404.2426,512.0196,504.2214,532.1142,131.5948,52.4303,98.7932,482.4829,214.4311,316.8114,370.951,1440.0521,252.6304,69.188
NM_178604,Txnl4a,1340.948,994.7084,456.0527,605.5627,559.761,661.8472,224.19,119.5348,203.1971,683.2545,405.0364,464.8106,703.588,1444.9032,265.1834,143.114
NM_001030294,Olfm4,0,0,0,0,0,0,0.3713,0.9214,0,0,0,0,0,0,0,0
NM_008211,H3f3b,2035.54,1065.9635,441.354,783.1241,879.9467,789.3731,363.1096,254.8369,486.5967,984.4357,411.6651,343.4088,1168.2864,1951.0945,987.8967,418.917
NR_027637,Gm4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_011311,S100a4,250.825,203.7876,42.1228,26.5057,66.695,52.039,636.5049,380.3364,2953.2122,13.9445,322.9256,179.6331,882.6532,88.4583,42.6955,15.164
